slug,netid,score
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,sdonty2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,sdonty2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,sdonty2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,sdonty2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,sdonty2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,pk46,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,pk46,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,pk46,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,pk46,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,pk46,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,pk46,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,pk46,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,pk46,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,rajasg2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,rajasg2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,rajasg2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,rajasg2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,rajasg2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,rajasg2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,rajasg2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,rajasg2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,gauravr2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,gauravr2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,gauravr2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,gauravr2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,gauravr2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,gauravr2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,gauravr2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,gauravr2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,jacobak3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,jacobak3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,jacobak3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,jacobak3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,jacobak3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,jacobak3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,jacobak3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,jacobak3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,eeho2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,eeho2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,eeho2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,eeho2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,eeho2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,eeho2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,eeho2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,eeho2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,nishkdp2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,nishkdp2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,nishkdp2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,nishkdp2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,nishkdp2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,nishkdp2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,nishkdp2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,nishkdp2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,akuma29,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,akuma29,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,akuma29,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,akuma29,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,akuma29,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,akuma29,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,akuma29,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,akuma29,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,smudili2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,smudili2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,smudili2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,smudili2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,smudili2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,smudili2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,smudili2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,smudili2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,zihengc2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,zihengc2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,zihengc2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,zihengc2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,zihengc2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,zihengc2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,zihengc2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,zihengc2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,anupamd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,anupamd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,anupamd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,anupamd2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,anupamd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,anupamd2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,anupamd2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,anupamd2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,geda2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,geda2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,geda2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,geda2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,geda2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,geda2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,geda2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,geda2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,rkmohan2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,rkmohan2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,rkmohan2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,rkmohan2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,rkmohan2,0.0
