slug,netid,score
cs-491-dp-homework-ii-j-blocked-nodes,anupamd2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,zihengc2,0.0
cs-491-dp-homework-ii-b-2d-tsp,zihengc2,0.0
cs-491-dp-homework-ii-c-mapping,zihengc2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,zihengc2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,zihengc2,0.0
cs-491-dp-homework-ii-f-collisions,zihengc2,0.0
cs-491-dp-homework-ii-g-flood,zihengc2,0.0
cs-491-dp-homework-ii-h-store,zihengc2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,zihengc2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,zihengc2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,smudili2,0.0
cs-491-dp-homework-ii-b-2d-tsp,smudili2,0.0
cs-491-dp-homework-ii-c-mapping,smudili2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,smudili2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,smudili2,0.0
cs-491-dp-homework-ii-f-collisions,smudili2,0.0
cs-491-dp-homework-ii-g-flood,smudili2,0.0
cs-491-dp-homework-ii-h-store,smudili2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,smudili2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,smudili2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,cychen6,0.0
cs-491-dp-homework-ii-b-2d-tsp,cychen6,0.0
cs-491-dp-homework-ii-c-mapping,cychen6,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,cychen6,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,cychen6,0.0
cs-491-dp-homework-ii-f-collisions,cychen6,0.0
cs-491-dp-homework-ii-g-flood,cychen6,0.0
cs-491-dp-homework-ii-h-store,cychen6,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,cychen6,0.0
cs-491-dp-homework-ii-j-blocked-nodes,cychen6,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,geda2,0.0
cs-491-dp-homework-ii-b-2d-tsp,geda2,0.0
cs-491-dp-homework-ii-c-mapping,geda2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,geda2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,geda2,0.0
cs-491-dp-homework-ii-f-collisions,geda2,0.0
cs-491-dp-homework-ii-g-flood,geda2,0.0
cs-491-dp-homework-ii-h-store,geda2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,geda2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,geda2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,dylanad2,0.0
cs-491-dp-homework-ii-b-2d-tsp,dylanad2,0.0
cs-491-dp-homework-ii-c-mapping,dylanad2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,dylanad2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,dylanad2,0.0
cs-491-dp-homework-ii-f-collisions,dylanad2,0.0
cs-491-dp-homework-ii-g-flood,dylanad2,0.0
cs-491-dp-homework-ii-h-store,dylanad2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,dylanad2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,dylanad2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,kona2,0.0
cs-491-dp-homework-ii-b-2d-tsp,kona2,0.0
cs-491-dp-homework-ii-c-mapping,kona2,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,kona2,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,kona2,0.0
cs-491-dp-homework-ii-f-collisions,kona2,0.0
cs-491-dp-homework-ii-g-flood,kona2,0.0
cs-491-dp-homework-ii-h-store,kona2,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,kona2,0.0
cs-491-dp-homework-ii-j-blocked-nodes,kona2,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,akuma29,0.0
cs-491-dp-homework-ii-b-2d-tsp,akuma29,0.0
cs-491-dp-homework-ii-c-mapping,akuma29,0.0
cs-491-dp-homework-ii-d-mattox-s-book-tower,akuma29,100.0
cs-491-dp-homework-ii-e-mattox-s-hole-in-one,akuma29,0.0
cs-491-dp-homework-ii-f-collisions,akuma29,0.0
cs-491-dp-homework-ii-g-flood,akuma29,0.0
cs-491-dp-homework-ii-h-store,akuma29,0.0
cs-491-dp-homework-ii-i-has-to-be-distinct,akuma29,0.0
cs-491-dp-homework-ii-j-blocked-nodes,akuma29,0.0
cs-491-dp-homework-ii-a-mattox-s-gift,adelias2,0.0
cs-491-dp-homework-ii-b-2d-tsp,adelias2,0.0
